"date";"time";"tempC";"tempF";"windspeedMiles";"windspeedKmph";"winddirDegree";"winddir16Point";"weatherCode";"value";"value.1";"precipMM";"humidity";"visibility";"pressure";"cloudcover";"HeatIndexC";"HeatIndexF";"DewPointC";"DewPointF";"WindChillC";"WindChillF";"WindGustMiles";"WindGustKmph";"FeelsLikeC";"FeelsLikeF"
"2016-12-31";"2300";"0";"32";"6";"9";"260";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"47";"10";"1027";"7";"0";"32";"-10";"14";"-3";"26";"12";"20";"-3";"26"
"2016-12-31";"2200";"0";"32";"6";"9";"257";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"48";"10";"1028";"11";"0";"32";"-10";"15";"-3";"26";"12";"20";"-3";"26"
"2016-12-31";"2100";"0";"32";"6";"10";"255";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"50";"10";"1028";"14";"0";"32";"-9";"16";"-3";"27";"13";"21";"-3";"27"
"2016-12-31";"2000";"1";"33";"6";"10";"255";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"51";"10";"1028";"19";"1";"33";"-8";"17";"-3";"28";"13";"21";"-3";"28"
"2016-12-31";"1900";"1";"34";"6";"10";"255";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"52";"10";"1029";"24";"1";"34";"-7";"19";"-2";"28";"13";"21";"-2";"28"
"2016-12-31";"1800";"2";"35";"6";"10";"255";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"54";"10";"1029";"28";"2";"35";"-7";"20";"-2";"29";"13";"21";"-2";"29"
"2016-12-31";"1700";"2";"36";"6";"10";"256";"WSW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"53";"10";"1029";"27";"2";"36";"-6";"20";"-1";"30";"13";"20";"-1";"30"
"2016-12-31";"1600";"2";"36";"6";"10";"258";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"53";"10";"1030";"25";"2";"36";"-6";"21";"-1";"31";"12";"19";"-1";"31"
"2016-12-31";"1500";"3";"37";"6";"10";"259";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"53";"10";"1030";"24";"3";"37";"-6";"21";"0";"32";"12";"19";"0";"32"
"2016-12-31";"1400";"3";"37";"6";"10";"261";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"51";"10";"1030";"18";"3";"37";"-7";"20";"0";"31";"12";"19";"0";"31"
"2016-12-31";"1300";"2";"36";"6";"10";"262";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"49";"10";"1031";"12";"2";"36";"-7";"19";"-1";"31";"12";"19";"-1";"31"
"2016-12-31";"1200";"2";"36";"6";"10";"263";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"47";"10";"1031";"6";"2";"36";"-8";"18";"-1";"31";"12";"19";"-1";"31"
"2016-12-31";"1100";"2";"35";"6";"10";"263";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"49";"10";"1032";"4";"2";"35";"-8";"18";"-1";"30";"12";"19";"-1";"30"
"2016-12-31";"1000";"1";"34";"6";"10";"262";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"50";"10";"1032";"2";"1";"34";"-8";"18";"-2";"29";"12";"19";"-2";"29"
"2016-12-31";"900";"1";"33";"6";"10";"262";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"52";"10";"1033";"1";"1";"33";"-8";"17";"-2";"28";"12";"19";"-2";"28"
"2016-12-31";"800";"0";"32";"6";"10";"261";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"54";"10";"1033";"1";"0";"32";"-8";"18";"-3";"27";"12";"19";"-3";"27"
"2016-12-31";"700";"0";"31";"6";"9";"260";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"56";"10";"1033";"0";"0";"31";"-8";"18";"-4";"26";"12";"19";"-4";"26"
"2016-12-31";"600";"-1";"31";"6";"9";"260";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"58";"10";"1033";"0";"-1";"31";"-8";"18";"-4";"25";"12";"19";"-4";"25"
"2016-12-31";"500";"-1";"30";"6";"9";"259";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"59";"10";"1034";"1";"-1";"30";"-8";"18";"-4";"25";"12";"19";"-4";"25"
"2016-12-31";"400";"-1";"30";"6";"9";"258";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"60";"10";"1034";"1";"-1";"30";"-8";"18";"-4";"25";"12";"19";"-4";"25"
"2016-12-31";"300";"-1";"30";"5";"9";"258";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"61";"10";"1035";"2";"-1";"30";"-8";"18";"-4";"24";"11";"18";"-4";"24"
"2016-12-31";"200";"-1";"30";"5";"8";"258";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"62";"10";"1035";"4";"-1";"30";"-7";"19";"-4";"25";"11";"18";"-4";"25"
"2016-12-31";"100";"-1";"31";"5";"8";"259";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"62";"10";"1036";"7";"-1";"31";"-7";"19";"-4";"25";"11";"17";"-4";"25"
"2016-12-31";"0";"-1";"31";"5";"8";"259";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"63";"10";"1036";"10";"-1";"31";"-7";"20";"-4";"26";"10";"17";"-4";"26"
"2016-12-30";"2300";"-1";"31";"5";"8";"259";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"64";"10";"1036";"15";"-1";"31";"-7";"20";"-3";"26";"10";"16";"-3";"26"
"2016-12-30";"2200";"-1";"31";"4";"7";"259";"W";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"65";"10";"1037";"20";"-1";"31";"-6";"21";"-3";"26";"9";"15";"-3";"26"
"2016-12-30";"2100";"-1";"31";"4";"7";"260";"W";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"66";"10";"1037";"25";"-1";"31";"-6";"21";"-3";"27";"9";"14";"-3";"27"
"2016-12-30";"2000";"0";"32";"4";"7";"260";"W";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Partly cloudy";"0.0";"67";"10";"1037";"25";"0";"32";"-6";"22";"-2";"28";"8";"13";"-2";"28"
"2016-12-30";"1900";"0";"33";"4";"7";"260";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"68";"10";"1037";"25";"0";"33";"-5";"23";"-2";"29";"7";"12";"-2";"29"
"2016-12-30";"1800";"1";"33";"4";"6";"261";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"68";"10";"1037";"26";"1";"33";"-4";"24";"-1";"30";"6";"10";"-1";"30"
"2016-12-30";"1700";"1";"34";"4";"7";"260";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"67";"10";"1037";"20";"1";"34";"-4";"25";"-1";"30";"6";"10";"-1";"30"
"2016-12-30";"1600";"2";"35";"4";"7";"260";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"66";"10";"1037";"14";"2";"35";"-4";"25";"0";"31";"6";"9";"0";"31"
"2016-12-30";"1500";"2";"36";"4";"7";"260";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"65";"10";"1038";"9";"2";"36";"-4";"25";"0";"32";"5";"8";"0";"32"
"2016-12-30";"1400";"2";"36";"4";"7";"262";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"62";"10";"1038";"6";"2";"36";"-5";"24";"0";"32";"5";"8";"0";"32"
"2016-12-30";"1300";"2";"35";"4";"7";"263";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"60";"10";"1038";"3";"2";"35";"-5";"23";"0";"32";"5";"8";"0";"32"
"2016-12-30";"1200";"2";"35";"4";"7";"265";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"57";"10";"1038";"0";"2";"35";"-6";"22";"0";"32";"5";"8";"0";"32"
"2016-12-30";"1100";"1";"34";"4";"7";"265";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"58";"10";"1039";"1";"1";"34";"-6";"21";"-1";"31";"5";"8";"-1";"31"
"2016-12-30";"1000";"1";"33";"4";"7";"265";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"60";"10";"1039";"1";"1";"33";"-6";"21";"-1";"30";"5";"8";"-1";"30"
"2016-12-30";"900";"0";"32";"4";"6";"265";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"61";"10";"1039";"2";"0";"32";"-6";"20";"-2";"29";"5";"9";"-2";"29"
"2016-12-30";"800";"0";"31";"4";"6";"264";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"64";"10";"1040";"3";"0";"31";"-6";"20";"-3";"27";"6";"9";"-3";"27"
"2016-12-30";"700";"-1";"30";"4";"6";"262";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0001_sunny.png";"Sunny";"0.0";"67";"10";"1040";"4";"-1";"30";"-7";"20";"-4";"26";"6";"10";"-4";"26"
"2016-12-30";"600";"-2";"29";"4";"6";"261";"W";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"70";"10";"1040";"6";"-2";"29";"-7";"20";"-4";"24";"7";"11";"-4";"24"
"2016-12-30";"500";"-2";"29";"4";"6";"258";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"72";"10";"1040";"7";"-2";"29";"-6";"21";"-4";"24";"7";"11";"-4";"24"
"2016-12-30";"400";"-2";"29";"4";"6";"254";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"74";"10";"1040";"8";"-2";"29";"-6";"22";"-4";"24";"7";"11";"-4";"24"
"2016-12-30";"300";"-2";"29";"4";"6";"250";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"76";"10";"1041";"9";"-2";"29";"-5";"22";"-4";"24";"6";"10";"-4";"24"
"2016-12-30";"200";"-2";"29";"4";"7";"247";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"79";"10";"1041";"9";"-2";"29";"-5";"24";"-4";"25";"6";"10";"-4";"25"
"2016-12-30";"100";"-1";"30";"4";"7";"243";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"82";"10";"1041";"10";"-1";"30";"-4";"25";"-4";"25";"6";"10";"-4";"25"
"2016-12-30";"0";"-1";"30";"4";"7";"239";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"85";"10";"1042";"11";"-1";"30";"-3";"26";"-3";"26";"6";"9";"-3";"26"
"2016-12-29";"2300";"-1";"31";"4";"7";"243";"WSW";"113";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png";"Clear";"0.0";"86";"10";"1042";"19";"-1";"31";"-3";"27";"-3";"26";"6";"9";"-3";"26"
"2016-12-29";"2200";"-1";"31";"4";"7";"247";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"86";"10";"1042";"28";"-1";"31";"-3";"27";"-3";"27";"6";"9";"-3";"27"
"2016-12-29";"2100";"0";"31";"4";"6";"250";"WSW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"87";"10";"1042";"37";"0";"31";"-2";"28";"-3";"27";"5";"9";"-3";"27"
"2016-12-29";"2000";"0";"32";"4";"6";"262";"W";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"87";"10";"1041";"53";"0";"32";"-2";"28";"-2";"28";"5";"8";"-2";"28"
"2016-12-29";"1900";"0";"32";"4";"6";"275";"W";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"86";"10";"1041";"69";"0";"32";"-2";"29";"-2";"28";"5";"8";"-2";"28"
"2016-12-29";"1800";"0";"33";"4";"6";"287";"WNW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Cloudy";"0.0";"86";"10";"1041";"86";"0";"33";"-2";"29";"-2";"29";"4";"7";"-2";"29"
"2016-12-29";"1700";"1";"33";"4";"7";"296";"WNW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"84";"10";"1041";"82";"1";"33";"-2";"29";"-2";"29";"5";"8";"-2";"29"
"2016-12-29";"1600";"1";"33";"5";"8";"306";"NW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"82";"10";"1041";"79";"1";"33";"-2";"29";"-2";"29";"6";"9";"-2";"29"
"2016-12-29";"1500";"1";"34";"6";"9";"316";"NW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"81";"10";"1041";"76";"1";"34";"-2";"28";"-2";"29";"6";"10";"-2";"29"
"2016-12-29";"1400";"1";"33";"6";"10";"322";"NW";"116";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png";"Partly cloudy";"0.0";"78";"10";"1041";"73";"1";"33";"-3";"28";"-2";"28";"7";"12";"-2";"28"
"2016-12-29";"1300";"1";"33";"7";"11";"328";"NNW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"76";"10";"1041";"70";"1";"33";"-3";"27";"-3";"27";"8";"13";"-3";"27"
"2016-12-29";"1200";"1";"33";"7";"12";"334";"NNW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"74";"10";"1041";"67";"1";"33";"-4";"26";"-3";"27";"9";"14";"-3";"27"
"2016-12-29";"1100";"0";"32";"7";"11";"339";"NNW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"76";"10";"1041";"74";"0";"32";"-4";"26";"-4";"26";"9";"15";"-4";"26"
"2016-12-29";"1000";"0";"31";"7";"11";"343";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png";"Light snow";"0.0";"79";"10";"1041";"81";"0";"31";"-4";"26";"-4";"25";"9";"15";"-4";"25"
"2016-12-29";"900";"-1";"31";"7";"11";"348";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png";"Light snow";"0.0";"81";"10";"1041";"88";"-1";"31";"-4";"26";"-5";"24";"10";"16";"-5";"24"
"2016-12-29";"800";"-1";"30";"7";"11";"348";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png";"Light snow";"0.0";"83";"9";"1041";"88";"-1";"30";"-4";"26";"-5";"23";"10";"16";"-5";"23"
"2016-12-29";"700";"-1";"30";"6";"10";"349";"N";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.0";"86";"9";"1040";"88";"-1";"30";"-3";"26";"-5";"23";"11";"17";"-5";"23"
"2016-12-29";"600";"-2";"29";"6";"10";"350";"N";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.0";"88";"8";"1040";"88";"-2";"29";"-3";"26";"-5";"22";"11";"18";"-5";"22"
"2016-12-29";"500";"-2";"29";"7";"11";"351";"N";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.0";"86";"7";"1039";"86";"-2";"29";"-4";"25";"-6";"22";"12";"20";"-6";"22"
"2016-12-29";"400";"-2";"29";"7";"12";"352";"N";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.1";"85";"6";"1039";"85";"-2";"29";"-4";"25";"-6";"22";"14";"22";"-6";"22"
"2016-12-29";"300";"-2";"29";"8";"12";"353";"N";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.1";"83";"5";"1038";"84";"-2";"29";"-4";"24";"-6";"21";"15";"24";"-6";"21"
"2016-12-29";"200";"-2";"29";"8";"13";"351";"N";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.1";"83";"6";"1038";"88";"-2";"29";"-4";"25";"-6";"21";"16";"25";"-6";"21"
"2016-12-29";"100";"-1";"30";"9";"14";"349";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png";"Light snow";"0.1";"83";"6";"1037";"92";"-1";"30";"-4";"25";"-6";"21";"16";"26";"-6";"21"
"2016-12-29";"0";"-1";"30";"9";"15";"347";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png";"Light snow";"0.1";"82";"7";"1037";"96";"-1";"30";"-4";"25";"-6";"22";"17";"27";"-6";"22"
"2016-12-28";"2300";"-1";"31";"10";"16";"342";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png";"Light snow";"0.1";"82";"8";"1036";"97";"-1";"31";"-3";"26";"-5";"22";"17";"27";"-5";"22"
"2016-12-28";"2200";"0";"32";"10";"16";"337";"NNW";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"82";"9";"1036";"98";"0";"32";"-3";"27";"-5";"23";"17";"27";"-5";"23"
"2016-12-28";"2100";"0";"32";"11";"17";"331";"NNW";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"82";"10";"1035";"100";"0";"32";"-3";"28";"-5";"24";"17";"27";"-5";"24"
"2016-12-28";"2000";"0";"33";"11";"17";"331";"NNW";"122";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png";"Overcast";"0.0";"82";"9";"1034";"97";"0";"33";"-2";"28";"-4";"24";"15";"25";"-4";"24"
"2016-12-28";"1900";"1";"33";"10";"17";"330";"NNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.0";"81";"9";"1034";"94";"1";"33";"-2";"28";"-4";"25";"14";"23";"-4";"25"
"2016-12-28";"1800";"1";"34";"10";"16";"330";"NNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Moderate snow";"0.0";"81";"8";"1033";"92";"1";"34";"-2";"29";"-4";"26";"13";"21";"-4";"26"
"2016-12-28";"1700";"1";"34";"11";"17";"331";"NNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.0";"79";"7";"1033";"88";"1";"34";"-2";"28";"-3";"26";"13";"22";"-3";"26"
"2016-12-28";"1600";"1";"35";"11";"18";"332";"NNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.1";"78";"6";"1032";"84";"1";"35";"-2";"28";"-3";"27";"14";"22";"-3";"27"
"2016-12-28";"1500";"2";"35";"11";"18";"333";"NNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.1";"76";"5";"1032";"80";"2";"35";"-2";"28";"-3";"27";"14";"22";"-3";"27"
"2016-12-28";"1400";"2";"35";"13";"20";"334";"NNW";"332";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png";"Moderate snow";"0.1";"75";"6";"1031";"84";"2";"35";"-2";"28";"-3";"26";"16";"25";"-3";"26"
"2016-12-28";"1300";"1";"35";"14";"22";"334";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png";"Light snow";"0.1";"73";"6";"1031";"87";"1";"35";"-3";"27";"-4";"25";"18";"28";"-4";"25"
"2016-12-28";"1200";"1";"34";"15";"24";"335";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png";"Light snow";"0.1";"72";"7";"1031";"91";"1";"34";"-3";"26";"-4";"25";"19";"31";"-4";"25"
"2016-12-28";"1100";"1";"34";"15";"25";"331";"NNW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png";"Light snow";"0.1";"74";"8";"1031";"89";"1";"34";"-3";"26";"-5";"24";"20";"33";"-5";"24"
"2016-12-28";"1000";"1";"33";"16";"25";"327";"NNW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"76";"9";"1030";"87";"1";"33";"-3";"26";"-5";"23";"21";"34";"-5";"23"
"2016-12-28";"900";"0";"33";"16";"26";"323";"NW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"77";"10";"1030";"86";"0";"33";"-3";"26";"-6";"22";"22";"35";"-6";"22"
"2016-12-28";"800";"0";"32";"16";"25";"319";"NW";"119";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png";"Cloudy";"0.0";"78";"10";"1030";"81";"0";"32";"-3";"26";"-6";"22";"22";"36";"-6";"22"
"2016-12-28";"700";"0";"32";"15";"24";"315";"NW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png";"Light snow";"0.0";"80";"10";"1029";"76";"0";"32";"-3";"26";"-6";"21";"23";"36";"-6";"21"
"2016-12-28";"600";"-1";"31";"15";"24";"311";"NW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png";"Light snow";"0.0";"81";"10";"1029";"71";"-1";"31";"-3";"26";"-7";"20";"23";"37";"-7";"20"
"2016-12-28";"500";"-1";"31";"15";"24";"310";"NW";"326";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png";"Light snow";"0.0";"80";"9";"1028";"74";"-1";"31";"-4";"26";"-7";"20";"24";"39";"-7";"20"
"2016-12-28";"400";"-1";"31";"15";"25";"310";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Blizzard";"0.1";"80";"8";"1028";"76";"-1";"31";"-4";"26";"-7";"20";"26";"42";"-7";"20"
"2016-12-28";"300";"-1";"31";"16";"25";"310";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Blizzard";"0.1";"79";"7";"1028";"79";"-1";"31";"-4";"25";"-7";"20";"27";"44";"-7";"20"
"2016-12-28";"200";"0";"32";"16";"26";"311";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Blizzard";"0.2";"79";"4";"1027";"86";"0";"32";"-3";"26";"-6";"21";"28";"44";"-6";"21"
"2016-12-28";"100";"0";"32";"17";"27";"312";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Blizzard";"0.3";"79";"2";"1027";"93";"0";"32";"-3";"27";"-6";"21";"28";"45";"-6";"21"
"2016-12-28";"0";"1";"33";"18";"28";"313";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Blizzard";"0.4";"79";"0";"1026";"100";"1";"33";"-3";"27";"-6";"22";"28";"45";"-6";"22"
"2016-12-27";"2300";"1";"34";"18";"29";"310";"NW";"230";"http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png";"Blizzard";"0.4";"79";"0";"1026";"100";"1";"34";"-2";"29";"-5";"23";"27";"43";"-5";"23"
